Telefónica;AC HOTEL CIUTAT D'ALCOY;C/ COLON, Nº 1;ALCOY;ALICANTE;03801;Hotel
Telefónica;HOTEL RESTAURANTE SAVOY;C/ CASABLANCA, 5;ALCOY;ALICANTE;03801;
Telefónica;AC HOTEL ELCHE;ALMANSA, 62;ELCHE;ALICANTE;03206;Hotel
Telefónica;AROMASDEDAKAR ELCHE;"JORGE JUAN 51; BAJO";ELCHE;ALICANTE;03201;Restaurant
Telefónica;ACCOR HOTEL IBIS ELCHE;BARCHELL 5;ELCHE;ALICANTE;03201;Hotel
Telefónica;TIENDA TELEFONICA (ELCHE);"CALLE ALFONSO XII, 00014;BAJO";ELX   ELCHE;ALICANTE;;
Telefónica;HOTEL POLAMAR;"C/ ASTILLEROS, 12; BAJO";SANTA POLA;ALICANTE;03130;
Telefónica;CENTRO DE NEGOCIOS HERRERA 5;"C/ JUAN DE HERRERA 5; BAJOS";ELCHE;ALICANTE;03203;Restaurant
Telefónica;INSTITUCION FERIAL ALICANTINA;"CTRA ALICANTE-MURCIA KM.731; (ANTIGUO MAMUT)";TORRELLANO - ELCHE;ALICANTE;03320;Convention Center
Telefónica;HOSTAL CAFETERIA LA POSADA;AVDA. ILLICE INTERNACIONAL, 42;TORRELLANO;ALICANTE;03320;
Telefónica;HOTEL LA LAGUNA;AVDA. ANTONIO QUESADA, Nº 53, URB. DOÑA PEPA;ROJALES;ALICANTE;03170;Hotel
Telefónica;HOTEL MASA INTERNACIONAL;"ALFREDO NOBEL, 150;BAJO";TORREVIEJA;ALICANTE;03183;
Telefónica;HOTEL GUARDAMAR**;"C/PUERTO RICO ;Nº 11";GUARDAMAR;ALICANTE;03140;
Telefónica;KENTUCKY FRIED CHICKEN (TORREVIEJA);C/ CREVILLENTE, S/N  LOCAL B11B (CENTRO COMERCIAL);TORREVIEJA;ALICANTE;03180;Restaurant
Telefónica;HOTEL MELIA BENIDORM;AV. SEVERO OCHOA, S/N;BENIDORM;ALICANTE;03503;Hotel
Telefónica;HOTEL SH IFACH;C/ JUAN CARLOS I, S/N;ALICANTE;ALICANTE;03710;Hotel
Telefónica;HOTEL MELIA ALTEA HILLS;SUECIA , S/N;ALICANTE;ALICANTE;03590;Hotel
Telefónica;HOTEL DON PANCHO;AV. MEDITERRANEO , S/N;BENIDORM;ALICANTE;03500;Hotel
Telefónica;HOTEL LA CALA**;AVDA. MARINA BAIXA, 49;FINESTRAT;ALICANTE;03509;
Telefónica;HOTEL TEREMAR;"C/ GARIRA 18; BAJO";BENIDORM;ALICANTE;0350;
Telefónica;HOTEL KAKTUS ALBIR;"PAU CASALS 4;BAJO (PLAYA DEL ALBIR)";ALFAZ DEL PI;ALICANTE;03581;Hotel
Telefónica;HOTEL JOYA;AVDA ANDALUCIA 2 BAJO;BENIDORM;ALICANTE;03502;
Telefónica;HOTEL ROBER PALAS;C/ JUPITER Nº 2 BAJO;ALFAZ DEL PI;ALICANTE;03580;
Telefónica;LA AMSTELERIA;AVDA. MADRID, 22-BAJO;BENIDORM;ALICANTE;03500;Restaurant
Telefónica;HOTEL ALTAYA;C/ SAN PERE, 28;ALTEA;ALICANTE;03590;
Telefónica;HOTEL CAP NEGRET;CTRA.ALICANTE-VALENCIA, KM.159,0 (N-332);ALTEA;ALICANTE;03590;
Telefónica;HOTEL PACA S.L.;AVENIDA ALMENDROS, 19;BENIDORM;ALICANTE;03500;
Telefónica;HOTEL MELIA VILLA GADEA;PARTIDA VILLA GADEA S/N;ALTEA;ALICANTE;03590;Hotel
Telefónica;HOTEL BENIDORM PLAZA;VIA EMILIO ORTUÑO , 18 BAJO;BENIDORM;ALICANTE;03500;Hotel
Telefónica;RESIDENCIAL MONTEBELLO;SANTANDER  S/N;LA NUCIA;ALICANTE;03530;
Telefónica;HOTEL PALMERAL;SANTANDER,12;BENIDORM;ALICANTE;03500;
Telefónica;HOTEL OASIS;C/ GARITA Nº 21,BAJO;BENIDORM;ALICANTE;03500;Hotel
Telefónica;WESTIN REAL DE FAULA;C/. ALCALDE EDUARDO ZAPLANA HERNANDEZ SORO, Nº 7;BENIDORM;ALICANTE;03502;Hotel
Telefónica;HOTEL RODAT;CTRA. CABO DE LA NAO, S/N;JAVEA;ALICANTE;03730;Hotel
Telefónica;HOTEL ROSA;"C/ CONGRE; Nº3 (LES MARINES)";DENIA;ALICANTE;03700;
Telefónica;HOTEL COSTABLANCA**;PINTOR LLORENS Nº 3 , BAJO;DENIA;ALICANTE;03700;
Telefónica;HOTEL LA RACONA;"SECTOR PATOS;Nº64 BAJO (CALLE IO), LES ROTES";DENIA;ALICANTE;03700;
Telefónica;HOTEL SOLIMAR***;"MEDITERRANEO, 80; BAJO";JAVEA;ALICANTE;03730;
Telefónica;HOTEL MELIA PALACIO DE TUDEMIR;C/ ALFONSO XIII, Nº 1;ORIHUELA;ALICANTE;03300;Hotel
Telefónica;HOTEL COSTA BLANCA;C/ JUAN CARLOS I, S/N;GRANJA DE ROCAMORA;ALICANTE;03348;
Telefónica;HOSTAL PLAZA ORBA;CALLE SANT FRANCESC, 2 BAJO;ORBA;ALICANTE;03790;
Telefónica;AYUNTAMIENTO DE TORMOS;"SAN ANTONIO 21;BAJO";TORMO;ALICANTE;03795;Club
Telefónica;AC HOTEL PETRER;AVDA. MADRID, Nº 12;PETRER;ALICANTE;03610;
Telefónica;AC HOTEL ELDA;AVENIDA DE CHAPI, 38;ELDA;ALICANTE;03600;Hotel
Telefónica;HOTEL RESTAURANTE SALVADORA;"AVENIDA CONSTITUCION 102;BAJO";VILLENA;ALICANTE;03400;
Telefónica;FINCA LES FANECAES;PARTIDA FANECAES  S/N BAJO;BIHAR;ALICANTE;03410;
Telefónica;HOTEL SOL ALMERIA;"CTRA. DE RONDA, 193; BAJO";ALMERIA;ALMERIA;04004;
Telefónica;BURGER KING ALMERÍA;AVENIDA FEDERICO GARCÍA LORCA, 18, BAJO;ALMERIA;ALMERIA;4004;Restaurant
Telefónica;HOTEL BARCELO CABO DE GATA GOLF & SPA (EL TOYO);URBANIZACION EL TOYO RETAMAR SUR;RETAMAR;ALMERIA;04131;Hotel
Telefónica;TIENDA TELEFONICA ALMERIA;DOCTOR GóMEZ ULLOA 8(JUNTO A CORREOS);ALMERIA;ALMERIA;04001;Club
Telefónica;HOSTAL TORRECARDENAS;C/TERUEL 13;ALMERIA;ALMERIA;04009;
Telefónica;HOTEL TORRELUZ IV;"PLAZA DE LAS FLORES,6;BAJO";ALMERIA;ALMERIA;04001;Hotel
Telefónica;HOTEL TORRELUZ III;PLAZA DE LAS FLORES, Nº 3 (OFICINA C/ TORRES Nº 8);ALMERIA;ALMERIA;04001;
Telefónica;COOPERATIVA CASI;"CTRA. NIJAR S/N;BAJO (LOS PARTIDORES)";LA CAÑADA;ALMERIA;04120;Club
Telefónica;PALACIO DE EXPOSICIONES Y CONGRESOS DE ROQUETAS;AVDA. PEDRO MUÑOZ SECA, S/N;AGUADULCE;ALMERIA;04720;Convention Center
Telefónica;HOTEL NEPTUNO;Pº CENTRAL, S/N (URB.PLAYA SERENA);ROQUETAS DE MAR;ALMERIA;04740;Hotel
Telefónica;HOTEL BAHIA SERENA;AVDA. PLAYA SERENA , S/N;ROQUETAS DE MAR;ALMERIA;04740;Hotel
Telefónica;FOSTER´S HOLLYWOOD ROQUETAS DE MAR;CTRA DE ALICUN, S/N;ROQUETAS DE MAR;ALMERIA;4740;Restaurant
Telefónica;HOTEL PORTO MAGNO;PASEO MARITIMO, S/N;AGUADULCE;ALMERIA;04720;Hotel
Telefónica;HOTEL PORTOBELLO;AVENIDA URB. PLAYA SERENA S/N;ROQUETAS DE MAR;ALMERIA;04740;Hotel
Telefónica;HOTEL HLG PORTOBELLO***** (AMPLIACIóN);AVDA. URB. PLAYA SERENA, S/N;ROQUETAS DE MAR;ALMERIA;04740;Hotel
Telefónica;BURGUER KING PASO ALAMEDA-VALENCIA;PASO DE LA ALAMAEDA 46, BAJO;VALENCIA;VALENCIA;46023;Restaurant
Telefónica;MIRADOR DE ADRA;"C/ FABRICAS 84; BAJO";ADRA;ALMERIA;4770;Hotel
Telefónica;EJIDO HOTEL  ***;AVDA. OASIS, 2;EL EJIDO;ALMERIA;04700;
Telefónica;HOTEL PROVENZAL**;CTRA. DE LA PLAYA S/N;MOJACAR;ALMERIA;04638;
Telefónica;COMPLEJO RESIDENCIAL EL PUNTAZO ***;PASEO DEL MEDITERRANEO Nº S/N, BAJO;MOJACAR;ALMERIA;04638;
Telefónica;APARHOTEL REINA ****;CARRETERA GARRUCHA VILLARICOS, S/N;VERA;ALMERIA;04620;Hotel
Telefónica;HOTEL VALLE DEL ESTE GOLF RESORT;LA PARRICA, Nº 1 (URB.VALLE DEL ESTE);VERA;ALMERIA;04620;Hotel
Telefónica;HOTEL DON CARMELO;Pº DE DON CARMELO,  30;AVILA;AVILA;05001;
Telefónica;MESON EL SOL Y HOTEL SANTA TERESA;JOSE MARIA CARO, 3;AVILA;AVILA;5003;Restaurant
Telefónica;HOTEL SAN ANTONIO;AVDA. JOSE ANTONIO Nº 23-BAJO;AVILA;AVILA;5001;
Telefónica;TIENDA TELEFONICA AVILA;AVDA. PORTUGAL 33;AVILA;AVILA;05001;Club
Telefónica;HOTEL CUATRO POSTES;CTRA.SALAMANCA, 23;AVILA;AVILA;05002;
Telefónica;HOTEL LAS MORADAS;C/ GENERALISIMO FRANCO Nº1 , AVILA;AVILA;AVILA;5001;
Telefónica;CAMARA OFICIAL DE COMERCIO E INDUSTRIA DE AVILA;EDUARDO MARQUINA Nº 6;AVILA;AVILA;5001;Club
Telefónica;AC HOTEL BADAJOZ;"AVDA.DE ELVAS,S/N;";BADAJOZ;BADAJOZ;06006;Hotel
Telefónica;HOTEL ZURBARAN;Pº DE CASTELAR, S/N;BADAJOZ;BADAJOZ;06001;Hotel
Telefónica;HOTEL LISBOA;AVDA. ELVAS, Nº 13;BADAJOZ;BADAJOZ;06006;
Telefónica;LAS BOVEDAS;AUTOVIA MADRID-LISBOA, KM 405;BADAJOZ;BADAJOZ;06006;Club
Telefónica;HOTEL CONDEDU;C/ MUÑOZ TORRERO, 29;BADAJOZ;BADAJOZ;06001;
Telefónica;HOTEL GONGORA;C/DOBLADOS,17;BADAJOZ;BADAJOZ;06002;
Telefónica;HOTEL CERVANTES (BADAJOZ);C/EL TERCIO,2;BADAJOZ;BADAJOZ;06002;
Telefónica;HOTEL RIO BADAJOZ;AVENIDA ADOLFO DIAZ AMBRONA, 13;BADAJOZ;BADAJOZ;06006;
Telefónica;TIENDA TELEFONICA BADAJOZ;"CALLE ENRIQUE SEGURA OTAñO, 00007;BAJO";BADAJOZ;BADAJOZ;;Club
Telefónica;HOTEL CONFORTEL BADAJOZ S.L;"CARRETERA DE MADRID-LISBOA KM.393,200;BAJO";BADAJOZ;BADAJOZ;06195;Hotel
Telefónica;RESTAURANTE EL MIAJON II;"C/ MECANICA, S/N; CENTRO COMERCIAL CAPRABO";ALMENDRALEJO;BADAJOZ;06200;Restaurant
Telefónica;AYUNTAMIENTO DE TALARRUBIAS;AVDA. DE LA CONTITUCION,79;TALARRUBIAS;BADAJOZ;06640;Club
Telefónica;HOTEL TRAJANO;CRUCE DE ZALAMEA S/N;ZALAMEA DE LA SERENA;BADAJOZ;06430;
Telefónica;HOTEL VEGAS ALTAS;AVDA. DE BADAJOZ KM 96500;DON BENITO;BADAJOZ;06400;
Telefónica;HOTEL EL EMIGRANTE;C/ CONCEPCION, 5 BAJO;VILLANUEVA DE LA SERENA;BADAJOZ;06700;
Telefónica;HOTEL LAS LOMAS;AVDA.REINA SOFIA 78;MERIDA;BADAJOZ;06800;Hotel
Telefónica;HOTEL VELADA MERIDA;AVENIDA REINA SOFIA S/N;MERIDA;BADAJOZ;06800;Hotel
Telefónica;HOTEL ZEUS;AVENIDA REINA SOFIA, 8;MERIDA;BADAJOZ;06800;
Telefónica;FEMPEX (FEDERACION DE MUNICIPIOS Y PROVINCIAS DE E;"SANCHO PEREZ 2;BAJO";MERIDA;BADAJOZ;06800;Convention Center
Telefónica;HOTEL DIANA;PLAZA JUAN CARLOS I,Nº1;VILLAFRANCA DE LOS BARROS;BADAJOZ;06220;
Telefónica;MARINA PORT DE MALLORCA (REAL CLUB NAUTICO DE PALM;AVDA.GABRIEL ROCA, S/N BAJO LOCAL;PALMA DE MALLORCA;ILLES BALEARS;07014;Marina
Telefónica;CONFEDERACION DE ASOCIACIONES EMPRESARIALES DE BAL;C/ ARAGON, Nº 215 - 2º (POLIGONO SON FUSTER);PALMA DE MALLORCA;ILLES BALEARS;07008;Educational Institute
Telefónica;AUDITORIUM DE PALMA;FEDERICO GARCIA LORCA,1 - BAJO;PALMA DE MALLORCA;ILLES BALEARS;07014;Convention Center
Telefónica;CLUB DE MAR;AVD GABRIEL ROCA, S/N BAJOS;PALMA DE MALLORCA;ILLES BALEARS;07015;Marina
Telefónica;AC HOTEL CIUTAT DE PALMA;PLAZA DEL PUENTE, 3;PALMA DE MALLORCA;ILLES BALEARS;07014;Hotel
Telefónica;HOTEL LINDNER GOLF & WELLNESS RESORT;ARQUITECTO FRANCISCO CASAS, 18;PORTALS NOUS;ILLES BALEARS;07181;Hotel
Telefónica;RESTAURANTE VINO TINTO;CONVENT DE CAPUTXINS, 4 BAJOS;PALMA DE MALLORCA;ILLES BALEARS;07002;Restaurant
Telefónica;RODEO GRILL - PLAÇA COMTE ROSSELLÓ;PLAÇA COMTE ROSSELLÓ S/N;PALMA DE MALLORCA;ILLES BALEARS;07110;Restaurant
Telefónica;RODEO GRILL - CALLE RAMÓN Y CAJAL;CALLE RAMÓN Y CAJAL, 14;PALMA DE MALLORCA;ILLES BALEARS;07110;Restaurant
Telefónica;CENTRO DEMOSTRACIONES PALMA DE MALLORCA;C/ FORNERS Nº 3, 1ª PLANTA;PALMA DE MALLORCA;ILLES BALEARS;07006;Club
Telefónica;U.I.B. (UNIVERSIDAD ISLAS BALEARES);CRTA. VALDEMOSSA KM 7,5;PALMA DE MALLORCA;ILLES BALEARS;07120;Educational Institute
Telefónica;TIENDA TELEFONICA (PALMA-BARON DE PI;BARó DE PINOPAR 2-4;PALMA DE MALLORCA;ILLES BALEARS;07012;Club
Telefónica;TIENDA TELEFONICA (PALMA-ARAGÓ);ARAGó 37;PALMA DE MALLORCA;ILLES BALEARS;07005;Club
Telefónica;HOTEL BONANZA (ILLETAS);CTRA. ILLETAS, 21 - BAJO;ILLETAS;ILLES BALEARS;07015;Hotel
Telefónica;HOTEL JAVA RESORT S;"GOLETA S/N; BAJO (CA'N PASTILLA)";PALMA DE MALLORCA;ILLES BALEARS;07610;
Telefónica;HOTEL MARINA;TOQUIO, 2-BAJO;S'ARENAL (PALMA DE MALLORCA);ILLES BALEARS;07600;
Telefónica;HOTEL PLAYA DE PALMA;GRUA 5 BAJOS;S'ARENAL (PALMA DE MALLORCA);ILLES BALEARS;07610;
Telefónica;EDIFICIO DE NEGOCIOS ASIMA;GRAN VIA ASIMA , 2;PALMA DE MALLORCA;ILLES BALEARS;07009;Educational Institute
Telefónica;SF CENTRO DE NEGOCIOS;"AVD. ALEXANDRE ROSSELLO 5;3";PALMA DE MALLORCA;ILLES BALEARS;07002;Educational Institute
Telefónica;RESTAURANTE MEXICANO LA YAYA;MONSEÑOR PALMER, 2 BAJO;PALMA DE MALLORCA;ILLES BALEARS;07014;Restaurant
Telefónica;RESTAURANTE JAPONES SHOGUN;"CAMILO JOSÉ CELA 14; BAJOS";PALMA DE MALLORCA;ILLES BALEARS;07014;Restaurant
Telefónica;HOTEL HOSPES MARICEL;CRTA. ANDRATX 11 (CAS CATALA);CALVIA;ILLES BALEARS;07184;Hotel
Telefónica;HOTEL CABALLERO RESORT;"NEOPATRIA 3; BAJO (LES MERAVELLES)";PALMA DE MALLORCA;ILLES BALEARS;07610;
Telefónica;HOTEL EL CID;AVD. BARTOLOMÉ RIUTORT, 47-BAJO;PALMA DE MALLORCA;ILLES BALEARS;07610;Hotel
Telefónica;HOTEL AVELUX;"RAMON MUNTANER 30; BAJO";PALMA DE MALLORCA;ILLES BALEARS;07003;
Telefónica;OPERACIONES MALLORCA (ESCUELA);"CALLE TOMÀS RULLAN, 00004;1";PALMA DE MALLORCA;ILLES BALEARS;;
Telefónica;HOTEL BARCELO ALBATROS;PASEO DE ILLETAS 15;PALMA DE MALLORCA;ILLES BALEARS;07183;Hotel
Telefónica;HOTEL CONTINENTAL ****;"INDUSTRIA 10; BAJOS";PALMA DE MALLORCA;ILLES BALEARS;07013;Hotel
Telefónica;MC DONALDS PALMA III;C/ NUREDDUNA, Nº1 - BAJOS;PALMA DE MALLORCA;ILLES BALEARS;07006;Restaurant
Telefónica;MC DONALDS SON RAMONELL;CTRA. PALMA-INCA, KM. 7;SON RAMONELL NOU;ILLES BALEARS;07141;Restaurant
Telefónica;MC DONALDS CAS CAPISCOL;C/ LEOCADIA TOGORES S/N;PALMA DE MALLORCA;ILLES BALEARS;07010;Restaurant
Telefónica;MC DONALDS SON SANT JOAN;MóDULO EMBARQUE C. REST MCDONALD´S;SON SAN JUAN;ILLES BALEARS;07611;Restaurant
Telefónica;ESCUELA DE NEGOCIOS CAEB;CALLE ARAGON, 00215, 2ºENTR.(ESC.NEGOCIOSCAEB);PALMA DE MALLORCA;ILLES BALEARS;07008;Educational Institute
Telefónica;COLEGIO DE ABOGADOS DE BALEARES;RAMBLA DELS DUCS DE PALMA, 10;PALMA DE MALLORCA;ILLES BALEARS;07003;Educational Institute
Telefónica;HOTEL MAR I VENT;C/ MAJOR 51,BAJO;BANYALBUFAR;ILLES BALEARS;07191;
Telefónica;RESTAURANTE CAN PEDRO;ARCHIDUQUE LUIS SALVADOR 25, BAJOS;VALLDEMOSSA;ILLES BALEARS;07170;Restaurant
Telefónica;CLUBOTEL LA DORADA;"C/SES PENYES S/N;BAJO (SOLAR 7) MISMO DOMIC. 97112";LLUCMAJOR (PALMA DE MALLO;ILLES BALEARS;07639;
Telefónica;HOTEL BAHIA PALMANOVA;Pº DEL MAR, 14;PALMANOVA;ILLES BALEARS;07181;
Telefónica;HOTEL AGUABEACH;PASEO DEL MAR 26;PALMANOVA;ILLES BALEARS;07181;Hotel
Telefónica;HOTEL BRISMAR;"ALMIRANTE RIERA ALEMANY 6;BAJOS";PORT D'ANDRAITX;ILLES BALEARS;07157;
Telefónica;HOTEL PONENT MAR;MARQUES DE LA TORRE, 9;SON CALIU;ILLES BALEARS;07181;Hotel
Telefónica;HOTEL PETIT CALA FORNELLS;CARRETERA CALA FORNELLS 74;PAGUERA;ILLES BALEARS;07160;Hotel
Telefónica;HOTEL TEIX;PINADA, 1-BAJOS;PALMANOVA;ILLES BALEARS;07181;
Telefónica;HOTEL CAS SABONERS;CAS SABONERS, 7 BAJOS;PALMANOVA;ILLES BALEARS;07181;
Telefónica;HOTEL LIDO PARK;JOSE GUEVARA S/N HOTEL;PAGUERA;ILLES BALEARS;07589;
Telefónica;HOTEL GOLF SANTA PONÇA;URBANIZACION NOVA SANTA PONçA, S/N;SANTA PONÇA;ILLES BALEARS;07180;Hotel
Telefónica;DORINT SOFITEL ROYAL GOLF SPA;FRANCISCA CAP LLONCH PLOMER;CAMP DE MAR;ILLES BALEARS;07160;Hotel
Telefónica;RECINTO FERIAS Y CONGRESOS DE IBIZA Y FORMENTERA;CARRETERA IBIZ SAN ANTONIO KM 0,6;SAN ANTONIO (IBIZA - BALEARES);ILLES BALEARS;07800;Convention Center
Telefónica;HOTEL LOS MOLINOS;RAMÓN MUNTANER, 60;IBIZA;ILLES BALEARS;07800;Hotel
Telefónica;TIENDA TELEFONICA (IBIZA);ISIDORO MACABICH 15;IBIZA;ILLES BALEARS;07800;Club
Telefónica;HOTEL NAUTICO EBESO RESORT;"RAMóN MUNTANER 44; BAJOS";IBIZA;ILLES BALEARS;07800;
Telefónica;HOSTAL LA MARINA;"BARCELONA 7; BAJOS";IBIZA;ILLES BALEARS;07800;
Telefónica;HOSTAL EL PARQUE;"PLAZA PARC 4; BAJOS";IBIZA;ILLES BALEARS;07800;
Telefónica;HOTEL ES VIVE;"CARLOS ROMáN FERRER 8; BAJOS";IBIZA;ILLES BALEARS;7800;
Telefónica;SIRENIS HOTEL GOLETA;AVENIDA PEDRO MATUTES S/N;"PLAYA D&#900;EN BOSSA";ILLES BALEARS;07800;Hotel
Telefónica;HOTEL VICTORIA IBIZA **;AFUERAS S/N (HOTEL PLAYA DE TALAMANCA);IBIZA;ILLES BALEARS;07800;
Telefónica;PAC SIMON S.L.;RAMóN MUNTANER 48, BAJOS;IBIZA;ILLES BALEARS;07800;Hotel
Telefónica;HOTEL MARE NOSTRUM;AV. PERE MATUTES S/N, BAJO;IBIZA;ILLES BALEARS;07800;
Telefónica;BAR TERRAZA EDÉN ROOMS;"C/ SANTA INES 3; BAJOS";IBIZA;ILLES BALEARS;07820;Restaurant
Telefónica;HOTEL BLAU PARC;SANTA ROSALíA 17 - 1;SANT ANTONI DE PORTMANY;ILLES BALEARS;07820;Hotel
Telefónica;INSOTEL CLUB TARIDA BEACH;AFUERAS S/N (HOTEL TARIDA PLAYA);PLAYA DE CALA TARIDA (SAN;ILLES BALEARS;07830;Hotel
Telefónica;RESTAURANTE KOPPAS;"C/ GENERAL BALANZAT 6; BAJOS";SAN ANTONIO;ILLES BALEARS;07820;Restaurant
Telefónica;HOTEL DUQUESA PLAYA;"SAN LORENZO 18; BAJOS";SANTA EULALIA DEL RIO;ILLES BALEARS;07840;
Telefónica;CLUB HOTEL PORTINATX;"CALA PORTINATX S/N; BAJO";PORTINATX;ILLES BALEARS;07810;
Telefónica;"HOTEL S&#900;ARGAMASSA PALACE";"S&#900;ARGAMASSA S/N; BAJOS (APTOS. S&#900;ARGAMAS";SANTA EULALIA DEL RIO;ILLES BALEARS;07840;Hotel
Telefónica;HOTEL ORQUIDEA ***;PASEO MARíTIMO S/N;SANTA EULALIA DEL RIO;ILLES BALEARS;07840;
Telefónica;CAFE BALEAR FERRERIES;"C/ NOU, 12;BAJO";FERRERIES (MENORCA);ILLES BALEARS;07750;Restaurant
Telefónica;HOTEL PUNTA PRIMA PRESTIGE;MITJERA S/N;PUNTA PRIMA (SAN LUIS);ILLES BALEARS;07713;Hotel
Telefónica;HOTEL PUNTA PRIMA (INSOTEL);MITGERA S/N;PUNTA PRIMA (SAN LUIS);ILLES BALEARS;07713;Hotel
Telefónica;APARTHOTEL PARADISE CLUB & SPA;"URBANITZACIO SON XORIGUER, S/N;BAJO - CALA EN BOSC";MENORCA;ILLES BALEARS;07760;Hotel
Telefónica;HOTEL VILLA CHIQUITA;ESMERALDA 14, BAJOS;COLONIA SANT JORDI;ILLES BALEARS;07638;Hotel
Telefónica;CLUB COLONIA DE SANT JORDI;ESTANYS, S/N - BAJO;COLONIA DE SANT JORDI;ILLES BALEARS;07638;
Telefónica;HOTEL BLAU PORTO PETRO;"DES FAR 12; BAJO";PORTO PETRO;ILLES BALEARS;07691;Hotel
Telefónica;HOTEL DON LEON;"SOL S/N; BAJO";COLONIA DE SANT JORDI;ILLES BALEARS;07638;
Telefónica;AGROTURISMO SA CARROTJA ****;"SA CARROTJA 7; BAJOS";SES SALINES;ILLES BALEARS;07640;Hotel
Telefónica;HOTEL MARQUES DEL PALMER;PLAZA MOLI DE SA SAL S/N BAJOS;COLONIA DE SANT JORDI;ILLES BALEARS;07638;
Telefónica;HOTEL CLUB MARTHAS ***;"PARC DE LA MAR 6; BAJOS";"CALA D&#900;OR";ILLES BALEARS;07660;
Telefónica;HOTEL CAN CASETES;"C/ VOLTA 4; BAJOS";CAIMARI;ILLES BALEARS;07314;
Telefónica;HOTEL MARINS PLAYA;NA LLAMBIES 41;CALA MIJOR;ILLES BALEARS;07650;Hotel
Telefónica;HOTEL BELLA PLAYA;AVENIDA CALA AGULLA 125;CLA RATJADA;ILLES BALEARS;07590;Hotel
Telefónica;HOTEL LAGO GARDEN;"BUEN PASEO S/N; BAJOS (VILLAMANUELA)";CALA RATJADA;ILLES BALEARS;07590;Hotel
Telefónica;INSOTEL CLUB CALA MANDIA;PG. FEDERICO GARCíA LORCA S/N, BAJO;PORTO CRISTO NOVO (MANACO;ILLES BALEARS;07500;Hotel
Telefónica;HOTEL SAMOA;"FORMENTOR S/N; BAJOS (CALAS DE MALLORCA)";CALA MURADA (CALAS DE MALLORCA);ILLES BALEARS;07689;
Telefónica;HOTEL PLAYA BLANCA;"LLEVANT 12; BAJOS";CALA MILLOR;ILLES BALEARS;07687;
Telefónica;HOTEL PLAYA MAR;"ROSA DEL VENTS 7; BAJOS";SA COMA;ILLES BALEARS;07687;
Telefónica;MARINS CALA NAU;"S'ESTANYOL S/N; BAJOS";CALA MILLOR;ILLES BALEARS;07559;Hotel
Telefónica;HOTEL SERRANO PALACE;AVDA. CALA AGULLA, S/N;CALA RATJADA;ILLES BALEARS;07950;Hotel
Telefónica;HOTEL BINIAMAR;"ALOSA 11; BAJOS";SON MORO (CALA MILLOR);ILLES BALEARS;07560;
Telefónica;HOTEL THB FELIP (PORTO CRISTO);"BURDILS 41; BAJO";PORTOCRISTO;ILLES BALEARS;07680;Hotel
Telefónica;HOTEL SON SANT JORDI;C/ SANT JORDI, 29;POLLENÇA;ILLES BALEARS;07460;
Telefónica;HOTEL DAINA;ATILIO BOVERI, 2;POLLENÇA;ILLES BALEARS;07470;Hotel
Telefónica;POSADA LLUC;ROSER VELL 11, BAJOS;POLLENÇA;ILLES BALEARS;07560;
Telefónica;HOTEL UYAL;"AVD. LONDRES S/N; BAJO";POLLENÇA;ILLES BALEARS;07470;
Telefónica;HOTEL JUMA;"PZA MAJOR 9; BAJOS";POLLENÇA;ILLES BALEARS;07460;
Telefónica;HOTEL CORAL DEL MAR;MARISTANY;ALCUDIA;ILLES BALEARS;07410;
Telefónica;HOTEL ESTRELLA DE MAR;ESTRELLA DEL MAR S/N;ALCUDIA;ILLES BALEARS;07410;
Telefónica;HOTEL FORMENTOR;CRTA. FORMENTOR S/N (URB. FORMENTOR);FORMENTOR;ILLES BALEARS;7470;Hotel
Telefónica;ALCUDIA MAR CLUB;"PASEO MARITIMO,00001;BAJO";PORT D'ALCUDIA;ILLES BALEARS;07410;Hotel
Telefónica;HOTEL TONGA RESORT;"CTRA. ALCUDIA-ARTA S/N; BAJO";CAN PICAFORT;ILLES BALEARS;07458;
Telefónica;EDIFICIO RESIDENCIA COSTA BRAVA;PASEO DE LA PLAYA, 8, 1-C;PUERTO DE SOLLER;ILLES BALEARS;07108;Hotel
Telefónica;"HOTEL COSTA D&#900;OR";CASERIO LLUC ALCARI S/N, BAJO;DEIA;ILLES BALEARS;07179;Hotel
Telefónica;HOTEL BARCELO SANTS;PLAZA DE LOS PAISOS CATALANS S/N;BARCELONA;BARCELONA;08029;Hotel
Telefónica;HOTEL BARCELO ATENEA;Pº GARCIA FARIA, Nº 37 - 47;BARCELONA;BARCELONA;08019;Hotel
Telefónica;MARINA PORT VELL;C/ ESCAR, 26 (MOLL DEL RELLOTGE;BARCELONA;BARCELONA;08039;Marina
Telefónica;AC HOTEL VILAMARI;VILAMARI, 34 - 36;BARCELONA;BARCELONA;08015;Hotel
Telefónica;AC HOTEL IRLA;C/CALVET, 40-42;BARCELONA;BARCELONA;08021;Hotel
Telefónica;AC HOTEL DIPLOMATIC;C/ PAU CLARIS, Nº 122;BARCELONA;BARCELONA;08009;Hotel
Telefónica;AC HOTEL BARCELONA;PASEO TAULET S/N;BARCELONA;BARCELONA;08005;Hotel
Telefónica;ACCOR HOTEL NOVOTEL BARCELONA CORNELLÁ;AVDA. DEL MARESME, Nº 78 (SALIDA 15 DE RONDA DE DA;CORNELLÁ DE LLOBREGAT;BARCELONA;08940;Hotel
